Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	root_freqs[1]	root_freqs[2]	tree_length
0	-2650.473	-3271.286	620.8122	1.743828	1.809034	0.625255	0.374745	3.846861
6	-2639.554	-3260.699	621.1453	1.642686	1.471194	0.675715	0.324285	3.846861
12	-2641.32	-3263.471	622.1513	1.965026	1.4783	0.668386	0.331614	3.066718
18	-2656.051	-3277.447	621.396	1.869998	1.510474	0.790821	0.209179	3.55377
24	-2648.343	-3269.759	621.4155	1.83858	1.526754	0.662421	0.337579	3.55377
30	-2679.326	-3300.999	621.673	1.848557	1.5646	0.697733	0.302267	3.38164
36	-2681.729	-3303.576	621.8468	1.950098	1.275546	0.750869	0.249131	3.350281
42	-2653.311	-3274.925	621.614	1.7485	1.645126	0.661598	0.338402	3.441969
48	-2668.002	-3288.11	620.1082	1.744486	1.979237	0.755395	0.244605	4.18901
54	-2673.522	-3293.515	619.9932	1.496527	1.691515	0.60197	0.39803	4.496264
60	-2661.06	-3280.142	619.0813	1.522646	1.504599	0.616865	0.383135	5.063977
66	-2662.353	-3283.345	620.9921	1.821155	1.870516	0.630245	0.369755	3.676304
72	-2664.163	-3285.456	621.293	1.891087	1.436644	0.659678	0.340322	3.633226
78	-2668.261	-3289.53	621.2688	1.82895	1.76704	0.619798	0.380202	3.549138
84	-2652.45	-3274.422	621.9721	1.748449	1.850186	0.673245	0.326755	3.152052
90	-2655.455	-3277.825	622.3698	1.870972	1.410929	0.739689	0.260311	3.022722
96	-2666.709	-3287.335	620.6253	1.691773	1.346287	0.559558	0.440442	4.170933
102	-2658.614	-3277.884	619.2698	1.413256	1.483814	0.613365	0.386635	5.028563
108	-2649.965	-3270.914	620.9489	1.767816	1.436324	0.660754	0.339246	3.902819
114	-2655.351	-3275.537	620.1858	1.603303	1.674671	0.749647	0.250353	4.333838
120	-2657.332	-3277.886	620.5539	1.571855	1.229758	0.718528	0.281472	4.333838
126	-2666.627	-3285.75	619.1235	1.534588	1.33522	0.7311	0.2689	5.105996
132	-2677.991	-3298.448	620.4566	1.539607	1.633388	0.599829	0.400171	4.232509
138	-2660.711	-3279.403	618.6917	1.522081	1.756573	0.520602	0.479398	5.183957
144	-2640.859	-3261.312	620.4528	1.565947	1.295138	0.569843	0.430157	4.363332
150	-2653.577	-3273.238	619.6609	1.606919	1.286049	0.667071	0.332929	4.789112
156	-2647.081	-3269.078	621.9963	1.89417	1.158466	0.722871	0.277129	3.354632
162	-2633.858	-3255.433	621.5757	1.89417	1.706787	0.723352	0.276648	3.354632
168	-2640.433	-3261.583	621.1496	1.792642	1.583444	0.70367	0.29633	3.71112
174	-2653.644	-3275.09	621.4456	1.741265	1.264273	0.697844	0.302156	3.71112
180	-2668.948	-3290.064	621.1168	1.710807	1.186506	0.655256	0.344744	3.956093
186	-2684.623	-3305.491	620.8679	1.701374	1.473782	0.678999	0.321001	3.971176
192	-2694.465	-3316.853	622.3887	1.622262	1.123352	0.618988	0.381012	3.302454
198	-2690.322	-3311.095	620.7732	1.736954	1.332494	0.613474	0.386526	4.067326
204	-2659.009	-3280.276	621.2676	1.792104	1.272647	0.644675	0.355325	3.78047
210	-2658.788	-3281.033	622.245	1.861974	1.337316	0.728505	0.271495	3.137141
216	-2643.487	-3265.579	622.0913	1.914837	1.369803	0.615596	0.384404	3.181681
222	-2675.348	-3296.218	620.8693	1.580546	1.609906	0.745125	0.254875	3.983476
228	-2679.028	-3300.043	621.0149	1.735283	1.220465	0.733776	0.266224	3.983476
234	-2667.66	-3289.313	621.6528	1.823876	1.546633	0.733776	0.266224	3.415474
240	-2655.234	-3276.558	621.3231	1.797783	1.512778	0.629513	0.370487	3.637028
246	-2658.5	-3279.754	621.2545	1.797783	1.609201	0.629513	0.370487	3.637028
252	-2661.14	-3282.72	621.5805	1.772972	1.750435	0.696273	0.303727	3.4061
258	-2652.454	-3272.568	620.114	1.564611	1.534366	0.732558	0.267442	4.451349
264	-2662.048	-3282.345	620.2971	1.636546	1.540399	0.745001	0.254999	4.304956
270	-2669.817	-3289.594	619.7772	1.694655	1.207053	0.687398	0.312602	4.712443
276	-2680.844	-3299.806	618.9622	1.682595	1.419707	0.618345	0.381655	5.076614
282	-2679.404	-3299.879	620.4753	1.467627	1.449383	0.758914	0.241086	4.33763
288	-2666.648	-3285.594	618.9464	1.628133	1.566007	0.758914	0.241086	5.055749
294	-2667.136	-3285.359	618.2237	1.414063	2.294907	0.687383	0.312617	5.328785
300	-2675.974	-3294.514	618.5403	1.573367	2.294907	0.73075	0.26925	5.065528
306	-2661.578	-3282.165	620.5867	1.374364	1.23571	0.620218	0.379782	4.423936
312	-2668.193	-3286.285	618.0925	1.482485	1.729282	0.742131	0.257869	5.546036
318	-2666.962	-3285.098	618.1358	1.526224	1.729282	0.608715	0.391285	5.498198
324	-2688.487	-3307.291	618.8038	1.577769	1.5795	0.625029	0.374971	5.157393
330	-2682.145	-3302.632	620.4871	1.533118	1.34184	0.756428	0.243572	4.341101
336	-2671.604	-3292.529	620.9245	1.656434	1.20444	0.745854	0.254146	4.087947
342	-2686.308	-3307.051	620.7435	1.657477	1.425589	0.766501	0.233499	4.087947
348	-2676.268	-3295.454	619.1862	1.662369	1.724792	0.618478	0.381522	4.84293
354	-2686.304	-3305.408	619.1037	1.411999	1.139983	0.695944	0.304056	5.2768
360	-2703.006	-3323.728	620.7221	1.725577	1.375162	0.514741	0.485259	4.083591
366	-2678.453	-3299.654	621.201	1.638996	1.195979	0.639704	0.360296	3.944206
372	-2696.91	-3318.72	621.81	1.82047	1.398219	0.53061	0.46939	3.390179
378	-2687.214	-3309.326	622.112	1.764344	1.107478	0.61122	0.38878	3.390179
